SCHOOL_CODE,SCHOOL_NAME,NETWORK
309749,NORTHSIDE PREP HS SUM,No Network
910051,NORTHWEST EVE,No Network
310051,NORTHWEST SUM,No Network
850160,NORTHWESTERN UNIV SETTLEMENT ASSN,No Network
910099,NORWOOD PARK EVE,No Network
310099,NORWOOD PARK SUM,No Network
3,ODLSS CITY WIDE ASSESSMENT,No Network
800173,ODTC-GENESEE LAKE 1-ON-1 ES,No Network
800174,ODTC-GENESEE LAKE 1-ON-1 HS,No Network
800175,ODTC-GENESEE LAKE 1-ON-1 INT ES,No Network
800176,ODTC-GENESEE LAKE 1-ON-1 INT HS,No Network
800171,ODTC-GENESEE LAKE SCHOOL - INT ES,No Network
800172,ODTC-GENESEE LAKE SCHOOL - INT HS,No Network
800169,ODTC-GENESEE LK - SPECIAL ES,No Network
800170,ODTC-GENESEE LK - SPECIAL HS,No Network
910101,OGDEN ES EVE,No Network
310101,OGDEN ES SUM,No Network
910529,OGDEN HS EVE,No Network
310529,OGDEN HS SUM,No Network
910102,OGLESBY EVE,No Network
310102,OGLESBY SUM,No Network
910103,OKEEFFE EVE,No Network
310103,OKEEFFE SUM,No Network
910569,OMBUDSMAN - NORTHWEST HS EVE,No Network
310569,OMBUDSMAN - NORTHWEST HS SUM,No Network
910593,OMBUDSMAN - ROSELAND HS EVE,No Network
310593,OMBUDSMAN - ROSELAND HS SUM,No Network
910570,OMBUDSMAN - SOUTH HS EVE,No Network
310570,OMBUDSMAN - SOUTH HS SUM,No Network
910571,OMBUDSMAN - WEST HS EVE,No Network
310571,OMBUDSMAN - WEST HS SUM,No Network
910104,ONAHAN EVE,No Network
310104,ONAHAN SUM,No Network
800245,ONARGA ACADEMY ES,No Network
800246,ONARGA ACADEMY HS,No Network
850162,ONE HOPE UNITED - BRIDGEPORT II,No Network
850163,ONE HOPE UNITED - EDGEWATER ELC,No Network
850164,ONWARD NBHD HOUSE BELMONT CRAGIN,No Network
850165,OPTIONS FOR YOUTH - COMMUNITY GRP,No Network
800140,ORCHARD ACADEMY,No Network
800141,ORCHARD ACADEMY-INTENSIVE,No Network
910105,ORIOLE PARK EVE,No Network
310105,ORIOLE PARK SUM,No Network
910329,OROZCO EVE,No Network
310329,OROZCO SUM,No Network
910389,ORR HS EVE,No Network
310389,ORR HS SUM,No Network
909950,ORTIZ DE DOMINGUEZ EVE,No Network
309950,ORTIZ DE DOMINGUEZ SUM,No Network
910107,OTIS EVE,No Network
310107,OTIS SUM,No Network
910108,OTOOLE EVE,No Network
310108,OTOOLE SUM,No Network
850166,OUNCE OF PREVENTION FUND - EC CTR,No Network
910109,OWEN EVE,No Network
310109,OWEN SUM,No Network
909943,OWENS EVE,No Network
309943,OWENS SUM,No Network
800073,PACTT LEARNING CENTER - INT ES,No Network
800074,PACTT LEARNING CENTER - INT HS,No Network
800070,PACTT LEARNING CENTER ES,No Network
800071,PACTT LEARNING CENTER HS,No Network
800072,PACTT TRANSITION PROGRAM HS,No Network
910111,PALMER EVE,No Network
310111,PALMER SUM,No Network
910115,PARK MANOR EVE,No Network
310115,PARK MANOR SUM,No Network
910112,PARKER EVE,No Network
310112,PARKER SUM,No Network
800045,PARKLAND PREP ACAD SOUTH - INT ES,No Network
800046,PARKLAND PREP ACAD SOUTH - INT HS,No Network
800043,PARKLAND PREP ACADEMY SOUTH ES,No Network
800044,PARKLAND PREP ACADEMY SOUTH HS,No Network
910116,PARKSIDE EVE,No Network
310116,PARKSIDE SUM,No Network
850024,PASSAGES EARLY LEARNING CENTER,No Network
910117,PASTEUR EVE,No Network
310117,PASTEUR SUM,No Network
910557,PATHWAYS - ASHBURN HS EVE,No Network
310557,PATHWAYS - ASHBURN HS SUM,No Network
910568,PATHWAYS - AVONDALE HS EVE,No Network
310568,PATHWAYS - AVONDALE HS SUM,No Network
910594,PATHWAYS - HUMBOLDT PARK HS EVE,No Network
310594,PATHWAYS - HUMBOLDT PARK HS SUM,No Network
850065,PATHWAYS TO LEARNING,No Network
850063,PATHWAYS TO LEARNING CCC - KEDZIE,No Network
850064,PATHWAYS TO LRNNG CCC - ASHBURN,No Network
909680,PAYTON HS EVE,No Network
309680,PAYTON HS SUM,No Network
910386,PEACE AND EDUCATION HS EVE,No Network
310386,PEACE AND EDUCATION HS SUM,No Network
850116,PEACHTREE EDUCATIONAL DAYCARE 2,No Network
910120,PECK EVE,No Network
310120,PECK SUM,No Network
910122,PEIRCE EVE,No Network
310122,PEIRCE SUM,No Network
910123,PENN EVE,No Network
310123,PENN SUM,No Network
909872,PEREZ EVE,No Network
309872,PEREZ SUM,No Network
800151,PERKINS SCHOOL FOR THE BLIND,No Network
910126,PERSHING EVE,No Network
310126,PERSHING SUM,No Network
910127,PETERSON EVE,No Network
310127,PETERSON SUM,No Network
909727,PHILLIPS HS EVE,No Network
309727,PHILLIPS HS SUM,No Network
910304,PHOENIX MILITARY HS EVE,No Network
310304,PHOENIX MILITARY HS SUM,No Network
910106,PICCOLO EVE,No Network
310106,PICCOLO SUM,No Network
910129,PICKARD EVE,No Network
310129,PICKARD SUM,No Network
910013,PILSEN EVE,No Network
310013,PILSEN SUM,No Network
850167,PILSEN WELLNESS DOULA AND YOUTH PROGRAM,No Network
910130,PIRIE EVE,No Network
310130,PIRIE SUM,No Network
910131,PLAMONDON EVE,No Network
310131,PLAMONDON SUM,No Network
910132,POE EVE,No Network
310132,POE SUM,No Network
910135,PORTAGE PARK EVE,No Network
310135,PORTAGE PARK SUM,No Network
910281,POWELL EVE,No Network
310281,POWELL SUM,No Network
850095,POWER DAYCARE CENTER,No Network
910136,PRESCOTT EVE,No Network
310136,PRESCOTT SUM,No Network
910533,PRIETO EVE,No Network
310533,PRIETO SUM,No Network
910229,PRITZKER EVE,No Network
310229,PRITZKER SUM,No Network
4,PROGRAMS AND SERVICES,No Network
850168,PROJECT ORG AND DESIGN STUDIO HV,No Network
909679,PROSSER HS EVE,No Network
309679,PROSSER HS SUM,No Network
910137,PRUSSING EVE,No Network
310137,PRUSSING SUM,No Network
910138,PULASKI EVE,No Network
310138,PULASKI SUM,No Network
910139,PULLMAN EVE,No Network
310139,PULLMAN SUM,No Network
910334,RABY HS EVE,No Network
310334,RABY HS SUM,No Network
850169,RACHELS LEARN CNTR N LAWNDALE,No Network
850037,RACHELS LEARNING CENTER - AUSTIN,No Network
850157,RAINBOW DAYCARE,No Network
909941,RANDOLPH EVE,No Network
309941,RANDOLPH SUM,No Network
910141,RAVENSWOOD EVE,No Network
310141,RAVENSWOOD SUM,No Network
910142,RAY EVE,No Network
310142,RAY SUM,No Network
850238,REACH FOR THE STARS - MADISON,No Network
850170,REACH FOR THE STARS CHLDCARE ACAD,No Network
910143,REAVIS EVE,No Network
310143,REAVIS SUM,No Network
800275,REDWOOD,No Network
850171,REFUGEEONE,No Network
910144,REILLY EVE,No Network
310144,REILLY SUM,No Network
910145,REINBERG EVE,No Network
310145,REINBERG SUM,No Network
910146,REVERE EVE,No Network
310146,REVERE SUM,No Network
909682,RICHARDS HS EVE,No Network
309682,RICHARDS HS SUM,No Network
910588,RICHARDSON EVE,No Network
310588,RICHARDSON SUM,No Network
910390,RICKOVER MILITARY HS EVE,No Network
310390,RICKOVER MILITARY HS SUM,No Network
910256,ROBINSON EVE,No Network
310256,ROBINSON SUM,No Network
910147,ROGERS EVE,No Network
310147,ROGERS SUM,No Network
909728,ROOSEVELT HS EVE,No Network
309728,ROOSEVELT HS SUM,No Network
910308,RUDOLPH EVE,No Network
310308,RUDOLPH SUM,No Network
910152,RUGGLES EVE,No Network
310152,RUGGLES SUM,No Network
910125,RUIZ EVE,No Network
310125,RUIZ SUM,No Network
800087,RUSH UNIVERSITY MEDICAL CENTER,No Network
910153,RYDER EVE,No Network
310153,RYDER SUM,No Network
910342,SABIN EVE,No Network
310342,SABIN SUM,No Network
850176,SAL ARMY - NEW HOPE,No Network
850179,SAL ARMY - TEMPLE,No Network
910250,SALAZAR EVE,No Network
310250,SALAZAR SUM,No Network
850177,SALVATION ARMY - RED SHIELD,No Network
850178,SALVATION ARMY - SIMPSON ACADEMY,No Network
910226,SANDOVAL EVE,No Network
310226,SANDOVAL SUM,No Network
910017,SAUCEDO EVE,No Network
310017,SAUCEDO SUM,No Network
910155,SAUGANASH EVE,No Network
310155,SAUGANASH SUM,No Network
910157,SAWYER EVE,No Network
310157,SAWYER SUM,No Network
910158,SAYRE EVE,No Network
310158,SAYRE SUM,No Network
910159,SCAMMON EVE,No Network
310159,SCAMMON SUM,No Network
910178,SCHMID EVE,No Network
310178,SCHMID SUM,No Network
850155,SCHOOL OF ENGLEWOOD,No Network
910165,SCHUBERT EVE,No Network
310165,SCHUBERT SUM,No Network
909729,SCHURZ HS EVE,No Network
309729,SCHURZ HS SUM,No Network
909730,SENN HS EVE,No Network
309730,SENN HS SUM,No Network
850180,SERENDIPITY CHILD CARE,No Network
910167,SEWARD EVE,No Network
310167,SEWARD SUM,No Network
850198,SGA YOUTH AND FAMILY SERVICES,No Network
850220,SGA YOUTH AND FAMILY SERVICES - OLGA JIMENEZ,No Network
850219,SGA YOUTH AND FAMILY SERVICES- SANDRA ROA,No Network
800206,SHANKMAN ORTHOGENIC - INT ES,No Network
800207,SHANKMAN ORTHOGENIC - INT HS,No Network
800053,SHANKMAN ORTHOGENIC DAY - INT ES,No Network
800054,SHANKMAN ORTHOGENIC DAY - INT HS,No Network
910081,SHERIDAN EVE,No Network
310081,SHERIDAN SUM,No Network
910172,SHERMAN EVE,No Network
310172,SHERMAN SUM,No Network
910173,SHERWOOD EVE,No Network
310173,SHERWOOD SUM,No Network
910174,SHIELDS EVE,No Network
910559,SHIELDS MIDDLE EVE,No Network
310559,SHIELDS MIDDLE SUM,No Network
310174,SHIELDS SUM,No Network
850199,SHINING STAR #1,No Network
850200,SHINING STAR #2,No Network
850202,SHINING STAR #4,No Network
850201,SHINING STAR 3,No Network
910175,SHOESMITH EVE,No Network
310175,SHOESMITH SUM,No Network
910176,SHOOP EVE,No Network
310176,SHOOP SUM,No Network
800253,SHRUB OAK SCHOOL ES,No Network
800254,SHRUB OAK SCHOOL HS,No Network
909692,SIMEON HS EVE,No Network
309692,SIMEON HS SUM,No Network
909750,SIMPSON HS EVE,No Network
309750,SIMPSON HS SUM,No Network
850203,SINAI COMMUNITY INSTITUTE,No Network
910177,SKINNER EVE,No Network
910534,SKINNER NORTH EVE,No Network
310534,SKINNER NORTH SUM,No Network
310177,SKINNER SUM,No Network
850228,SMART LEARNING CENTER LLC,No Network
850229,SMART LEARNING EDUCATION CENTER,No Network
909978,SMITH EVE,No Network
309978,SMITH SUM,No Network
910179,SMYSER EVE,No Network
310179,SMYSER SUM,No Network
910180,SMYTH EVE,No Network
310180,SMYTH SUM,No Network
7,SOAR PROGRAM SCHOOL,No Network
800105,SOARING EAGLE - TRANSITION ES,No Network
800106,SOARING EAGLE - TRANSITION HS,No Network
800103,SOARING EAGLE ACADEMY ES,No Network
800104,SOARING EAGLE ACADEMY HS,No Network
910383,SOCIAL JUSTICE HS EVE,No Network
310383,SOCIAL JUSTICE HS SUM,No Network
910182,SOLOMON EVE,No Network
310182,SOLOMON SUM,No Network
910543,SOLORIO HS EVE,No Network
310543,SOLORIO HS SUM,No Network
800051,SONIA SHANKMAN ORTHOGENIC DAY ES,No Network
800052,SONIA SHANKMAN ORTHOGENIC DAY HS,No Network
800204,SONIA SHANKMAN ORTHOGENIC ES,No Network
800205,SONIA SHANKMAN ORTHOGENIC HS,No Network
910589,SOR JUANA EVE,No Network
310589,SOR JUANA SUM,No Network
800013,SOUTH CENTRAL THERAPEUTIC ES,No Network
800014,SOUTH CENTRAL THERAPEUTIC HS,No Network
850235,SOUTH EAST ASIA CENTER - INFANT-TODDLER,No Network
850204,SOUTH EAST ASIA CNTR - BROADWAY,No Network
850234,SOUTH EAST ASIA CNTR - FOSTER,No Network
850233,SOUTH EAST ASIA CNTR AINSLIE,No Network
909990,SOUTH LOOP EVE,No Network
309990,SOUTH LOOP SUM,No Network
910530,SOUTH SHORE ES EVE,No Network
310530,SOUTH SHORE ES SUM,No Network
910547,SOUTH SHORE INTL HS EVE,No Network
310547,SOUTH SHORE INTL HS SUM,No Network
910586,SOUTHEAST EVE,No Network
310586,SOUTHEAST SUM,No Network
909745,SOUTHSIDE HS EVE,No Network
309745,SOUTHSIDE HS SUM,No Network
910183,SPENCER EVE,No Network
310183,SPENCER SUM,No Network
910184,SPRY ES EVE,No Network
310184,SPRY ES SUM,No Network
910357,SPRY HS EVE,No Network
310357,SPRY HS SUM,No Network
910599,ST. CORNELIUS ECE EVE,No Network
310599,ST. CORNELIUS ECE SUM,No Network
850144,ST. VINCENT DEPAUL CENTER,No Network
910339,STAGG EVE,No Network
310339,STAGG SUM,No Network
850127,STAR KIDS MATH AND SCIENCE ACAD,No Network
610522,STATE PRE-K PROG,No Network
910522,STATE PRE-K PROG EVE,No Network
310522,STATE PRE-K PROG SUM,No Network
909732,STEINMETZ HS EVE,No Network
309732,STEINMETZ HS SUM,No Network
910548,STEM EVE,No Network
310548,STEM SUM,No Network
850015,STEPPING STONES EC CENTER,No Network
910185,STEVENSON EVE,No Network
310185,STEVENSON SUM,No Network
910163,STOCK EVE,No Network
310163,STOCK SUM,No Network
910191,STONE EVE,No Network
310191,STONE SUM,No Network
910192,STOWE EVE,No Network
310192,STOWE SUM,No Network
910405,SUDER EVE,No Network
310405,SUDER SUM,No Network
909733,SULLIVAN HS EVE,No Network
309733,SULLIVAN HS SUM,No Network
910194,SUMNER EVE,No Network
310194,SUMNER SUM,No Network
910195,SUTHERLAND EVE,No Network
310195,SUTHERLAND SUM,No Network
800236,SWANN SPECIAL CARE-ELEMENTARY,No Network
800237,SWANN SPECIAL CARE-SECONDARY,No Network
850223,SWEET PEA ACADEMY,No Network
910196,SWIFT EVE,No Network
310196,SWIFT SUM,No Network
909734,TAFT HS EVE,No Network
309734,TAFT HS SUM,No Network
910197,TALCOTT EVE,No Network
310197,TALCOTT SUM,No Network
910249,TALMAN EVE,No Network
310249,TALMAN SUM,No Network
910279,TANNER EVE,No Network
310279,TANNER SUM,No Network
910396,TARKINGTON EVE,No Network
310396,TARKINGTON SUM,No Network
910198,TAYLOR EVE,No Network
310198,TAYLOR SUM,No Network
850097,TEDDY BEAR NURSERY SCHOOL INC I,No Network
850098,TEDDY BEAR NURSERY SCHOOL INC II,No Network
850099,TEDDY BEAR NURSERY SCHOOL INC III,No Network
850100,TEDDY BEAR NURSERY SCHOOL INC V,No Network
850016,TEENY TINY UNIVERSITY,No Network
800265,TELOS,No Network
909921,TELPOCHCALLI EVE,No Network
309921,TELPOCHCALLI SUM,No Network
850051,THE BABY ACADEMY,No Network
800232,THE CAMPHILL SCHOOL ES,No Network
800233,THE CAMPHILL SCHOOL HS,No Network
850230,THE CHILDREN'S GARDEN ACADEMY,No Network
850003,THE CHILDRENS CENTER INC,No Network
850226,THE GIVING TREE,No Network
910504,THOMAS EVE,No Network
310504,THOMAS SUM,No Network
910200,THORP J EVE,No Network
310200,THORP J SUM,No Network
910201,THORP O EVE,No Network
310201,THORP O SUM,No Network
800125,THRESHOLDS-LOREN JUHL HS,No Network
909735,TILDEN HS EVE,No Network
309735,TILDEN HS SUM,No Network
910065,TILL EVE,No Network
310065,TILL SUM,No Network
910202,TILTON EVE,No Network
310202,TILTON SUM,No Network
910203,TONTI EVE,No Network
310203,TONTI SUM,No Network
850205,TRINITY UNITED CHURCH OF CHRIST - BROOKS,No Network
850206,TRINITY UNITED CHURCH OF CHRIST - WRIGHT,No Network
850207,TRUE TO LIFE FOUNDATION COMM GRP,No Network
909773,TUBMAN EVE,No Network
309773,TUBMAN SUM,No Network
850208,TUESDAYS CHILD,No Network
909895,TURNER-DREW EVE,No Network
309895,TURNER-DREW SUM,No Network
910206,TWAIN EVE,No Network
310206,TWAIN SUM,No Network
800024,UCAN Cal Park Therapeutic HS,No Network
800027,UCAN SOUTH ES,No Network
800028,UCAN SOUTH HS,No Network
800015,UCAN THERAPEUTIC ES,No Network
800016,UCAN THERAPEUTIC HS,No Network
910394,UPLIFT HS EVE,No Network
310394,UPLIFT HS SUM,No Network
9,VA EXPANDED ACCESS HS,No Network
300009,VA EXPANDED ACCESS HS SUM,No Network
910207,VANDERPOEL EVE,No Network
310207,VANDERPOEL SUM,No Network
909766,VAUGHN HS EVE,No Network
309766,VAUGHN HS SUM,No Network
909871,VICK EVE,No Network
309871,VICK SUM,No Network
910596,VIRTUAL ACADEMY ES EVE,No Network
310596,VIRTUAL ACADEMY ES SUM,No Network
910597,VIRTUAL ACADEMY HS EVE,No Network
310597,VIRTUAL ACADEMY HS SUM,No Network
910209,VOLTA EVE,No Network
310209,VOLTA SUM,No Network
910039,VON LINNE EVE,No Network
310039,VON LINNE SUM,No Network
909737,VON STEUBEN HS EVE,No Network
309737,VON STEUBEN HS SUM,No Network
910366,WACKER EVE,No Network
310366,WACKER SUM,No Network
910213,WADSWORTH EVE,No Network
310213,WADSWORTH SUM,No Network
910216,WALSH EVE,No Network
310216,WALSH SUM,No Network
800208,WALTER LAWSON CHILDREN'S HOME ES,No Network
800209,WALTER LAWSON CHILDREN'S HOME HS,No Network
910217,WARD J EVE,No Network
310217,WARD J SUM,No Network
910133,WARD L EVE,No Network
310133,WARD L SUM,No Network
910218,WARREN EVE,No Network
310218,WARREN SUM,No Network
910219,WASHINGTON G ES EVE,No Network
310219,WASHINGTON G ES SUM,No Network
910124,WASHINGTON H ES EVE,No Network
310124,WASHINGTON H ES SUM,No Network
909739,WASHINGTON HS EVE,No Network
309739,WASHINGTON HS SUM,No Network
910220,WATERS EVE,No Network
310220,WATERS SUM,No Network
910221,WEBSTER EVE,No Network
310221,WEBSTER SUM,No Network
800228,WEDIKO SCHOOL - INTENSIVE ES,No Network
800229,WEDIKO SCHOOL - INTENSIVE HS,No Network
800226,WEDIKO SCHOOL ES,No Network
800227,WEDIKO SCHOOL HS,No Network
910110,WELLS ES EVE,No Network
310110,WELLS ES SUM,No Network
909740,WELLS HS EVE,No Network
309740,WELLS HS SUM,No Network
910223,WENTWORTH EVE,No Network
310223,WENTWORTH SUM,No Network
910100,WEST PARK EVE,No Network
310100,WEST PARK SUM,No Network
910542,WEST RIDGE EVE,No Network
310542,WEST RIDGE SUM,No Network
910300,WESTCOTT EVE,No Network
310300,WESTCOTT SUM,No Network
909693,WESTINGHOUSE HS EVE,No Network
309693,WESTINGHOUSE HS SUM,No Network
910225,WHISTLER EVE,No Network
310225,WHISTLER SUM,No Network
910315,WHITE EVE,No Network
310315,WHITE SUM,No Network
910227,WHITNEY EVE,No Network
310227,WHITNEY SUM,No Network
910228,WHITTIER EVE,No Network
310228,WHITTIER SUM,No Network
850209,WHIZ KIDS NURSERY CENTER INC,No Network
910230,WILDWOOD EVE,No Network
310230,WILDWOOD SUM,No Network
910380,WILLIAMS HS EVE,No Network
310380,WILLIAMS HS SUM,No Network
909977,WOODLAWN EVE,No Network
309977,WOODLAWN SUM,No Network
910345,WOODSON EVE,No Network
310345,WOODSON SUM,No Network
910392,WORLD LANGUAGE HS EVE,No Network
310392,WORLD LANGUAGE HS SUM,No Network
910234,YATES EVE,No Network
310234,YATES SUM,No Network
850211,YMCA - EARLY LRNING DEMSTION CTR,No Network
850210,YMCA - EFFIE O ELLIS,No Network
850212,YMCA - GARFIELD PRESCHOOL,No Network
850213,YMCA - JEANNE KENNEY,No Network
850225,YMCA - MCCORMICK TRIBUNE PREK,No Network
850215,YMCA - NORTH LAWNDALE PRESCHOO,No Network
850216,YMCA - RAUNER FAMILY,No Network
850217,YMCA - SOUTH SIDE,No Network
850214,YMCA MARSHALL INFANT - TODDLER CENTER,No Network
909748,YORK HS EVE,No Network
309748,YORK HS SUM,No Network
850218,YOUNG ACHIEVERS ACADEMY INC,No Network
910235,YOUNG ES EVE,No Network
310235,YOUNG ES SUM,No Network
909755,YOUNG HS EVE,No Network
309755,YOUNG HS SUM,No Network
850101,YOUNG SCHOLARS DEV INSTITUTE,No Network
909973,ZAPATA EVE,No Network
309973,ZAPATA SUM,No Network
400147,CHICAGO EXCEL HS,Options
610565,EXCEL ENGLEWOOD HS,Options
400175,EXCEL SOUTH SHORE HS,Options
400176,EXCEL SOUTHWEST HS,Options
400164,INSTITUTO - JUSTICE HS,Options
609783,JEFFERSON HS,Options
610569,OMBUDSMAN - NORTHWEST HS,Options
610593,OMBUDSMAN - ROSELAND HS,Options
610570,OMBUDSMAN - SOUTH HS,Options
610571,OMBUDSMAN - WEST HS,Options
610557,PATHWAYS - ASHBURN HS,Options
610568,PATHWAYS - AVONDALE HS,Options
400173,PATHWAYS - BRIGHTON PARK HS,Options
610594,PATHWAYS - HUMBOLDT PARK HS,Options
610386,PEACE AND EDUCATION HS,Options
610572,SAFE ACHIEVE ES,Options
610573,SAFE ACHIEVE HS,Options
610601,SAFE ACHIEVE WEST HS,Options
609750,SIMPSON HS,Options
400125,YCCS - ASPIRA PANTOJA,Options
400126,YCCS - ASSOCIATION HOUSE,Options
400131,YCCS - CAMPOS,Options
400128,YCCS - CCA ACADEMY,Options
400150,YCCS - CHATHAM,Options
400133,YCCS - INNOVATIONS,Options
400135,YCCS - LATINO YOUTH,Options
400124,YCCS - MCKINLEY,Options
400136,YCCS - OLIVE HARVEY,Options
400129,YCCS - PROGRESSIVE LEADERSHIP,Options
400123,YCCS - SCHOLASTIC ACHIEVEMENT,Options
400139,YCCS - SULLIVAN,Options
400141,YCCS - TRUMAN,Options
400144,YCCS - WEST,Options
400143,YCCS - WEST TOWN,Options
400145,YCCS - YOUTH CONNECTION,Options
400130,YCCS - YOUTH DEVELOPMENT,Options
609748,YORK HS,Options
5,TASSEL PROGRAM SCHOOL,TASSEL
